transaction_id,amount,timestamp,location
TRANS-1764,144.56447234309042,2025-02-01 14:15:46.505678,Austin
TRANS-1765,377.8217282388534,2025-02-09 18:19:46.505678,Chicago
TRANS-1766,420.69842519363243,2025-02-12 21:55:46.505678,Seattle
TRANS-1767,405.6095165168224,2025-02-23 10:16:46.505678,Chicago
TRANS-1768,390.2395383450014,2025-02-10 04:25:46.505678,Chicago
TRANS-1769,382.2942443068582,2025-02-01 09:08:46.505678,New York
TRANS-1770,191.4288770568727,2025-02-02 23:19:46.505678,San Francisco
TRANS-1771,440.0563750727257,2025-02-21 20:23:46.505678,Chicago
TRANS-1772,233.0633720269681,2025-02-15 11:43:46.505678,San Francisco
TRANS-1773,286.1027345568468,2025-02-07 23:42:46.505678,Austin
TRANS-1774,391.64602467062196,2025-02-01 18:42:46.505678,Austin
TRANS-1775,368.4549791954996,2025-02-13 11:09:46.505678,Seattle
TRANS-1776,266.3835309925063,2025-02-23 08:08:46.505678,Seattle
TRANS-1777,65.06911934126748,2025-02-17 12:53:46.505678,Austin
TRANS-1778,143.94461182304408,2025-02-22 18:09:46.505678,Austin
TRANS-1779,410.1682493553289,2025-02-22 19:05:46.505678,San Francisco
TRANS-1780,21.682753692064573,2025-02-09 11:07:46.505678,San Francisco
TRANS-1781,76.91392209216716,2025-02-24 23:43:46.505678,Seattle
TRANS-1782,466.53319865690344,2025-01-28 15:47:46.505678,Seattle
TRANS-1783,44.66104805754213,2025-02-13 14:09:46.505678,Chicago
TRANS-1784,147.4973427267793,2025-02-04 13:11:46.505678,San Francisco
TRANS-1785,460.96212735809206,2025-02-23 10:45:46.505678,Austin
TRANS-1786,106.59881116437342,2025-02-25 00:35:46.505678,Chicago
TRANS-1787,380.303501508036,2025-02-07 00:45:46.505678,San Francisco
TRANS-1788,220.5764092094682,2025-02-12 14:25:46.505678,Seattle
TRANS-1789,94.47543557890627,2025-01-30 05:01:46.505678,Chicago
TRANS-1790,128.2923731501416,2025-02-01 05:33:46.505678,New York
TRANS-1791,74.53102894003895,2025-02-07 21:38:46.505678,Chicago
TRANS-1792,26.351895929193876,2025-02-15 23:20:46.505678,Seattle
TRANS-1793,192.5790649988219,2025-02-18 21:53:46.505678,Austin
TRANS-1794,203.0435460329702,2025-02-16 17:18:46.505678,Chicago
TRANS-1795,138.61708318621848,2025-02-01 07:09:46.505678,Seattle
TRANS-1796,286.33690432374004,2025-02-11 04:41:46.505678,Chicago
TRANS-1797,64.65149979135832,2025-01-28 15:11:46.505678,Seattle
TRANS-1798,37.763949014728794,2025-01-28 18:18:46.505678,New York
TRANS-1799,372.2012853023633,2025-02-23 02:34:46.505678,New York
TRANS-1800,47.21352459871547,2025-02-13 00:01:46.505678,Austin
TRANS-1801,119.24431931378268,2025-02-21 05:15:46.505678,Seattle
TRANS-1802,94.81159600714541,2025-02-03 06:59:46.505678,Chicago
TRANS-1803,341.6200590484559,2025-02-07 14:08:46.505678,San Francisco
TRANS-1804,70.89091831662581,2025-02-21 05:32:46.505678,New York
TRANS-1805,22.46992721463016,2025-01-29 14:33:46.505678,New York
TRANS-1806,294.3037330891507,2025-01-31 21:11:46.505678,San Francisco
TRANS-1807,472.1372332421248,2025-02-16 18:37:46.505678,San Francisco
TRANS-1808,290.7004288564591,2025-02-23 23:13:46.505678,New York
TRANS-1809,52.42925263413196,2025-02-22 06:04:46.505678,San Francisco
TRANS-1810,359.60984582033154,2025-02-12 14:36:46.505678,Austin
TRANS-1811,419.4458638965674,2025-02-14 09:59:46.505678,New York
TRANS-1812,197.1056415208051,2025-02-20 00:58:46.505678,New York
TRANS-1813,487.62655956768657,2025-02-19 20:51:46.505678,San Francisco
TRANS-1814,164.12512627984268,2025-02-02 06:09:46.505678,New York
TRANS-1815,144.58570611047605,2025-02-26 16:11:46.505678,San Francisco
TRANS-1816,80.58346679381724,2025-01-29 13:25:46.505678,Chicago
TRANS-1817,378.9471927428669,2025-02-11 03:53:46.505678,Austin
TRANS-1818,193.47459286068747,2025-02-17 02:23:46.505678,San Francisco
TRANS-1819,47.892024803673856,2025-02-08 05:16:46.505678,Chicago
TRANS-1820,472.56688998259335,2025-02-13 03:43:46.505678,Chicago
TRANS-1821,377.9808011515173,2025-02-09 18:02:46.505678,Chicago
TRANS-1822,104.85761912624474,2025-02-18 04:06:46.505678,New York
TRANS-1823,290.38127180753895,2025-02-09 04:13:46.505678,New York
TRANS-1824,86.9177556174072,2025-02-12 16:02:46.505678,Chicago
TRANS-1825,318.643792231397,2025-01-28 19:56:46.505678,Chicago
TRANS-1826,252.73068744863494,2025-02-10 08:40:46.505678,Seattle
TRANS-1827,293.4453937390675,2025-02-06 03:41:46.505678,Chicago
TRANS-1828,443.9613883240242,2025-02-09 19:34:46.505678,New York
TRANS-1829,433.6517811625194,2025-02-24 21:23:46.505678,Seattle
TRANS-1830,317.14342941445364,2025-01-28 23:28:46.505678,Austin
TRANS-1831,169.2653235183015,2025-02-18 01:28:46.505678,New York
TRANS-1832,44.64496790909042,2025-02-25 17:21:46.505678,New York
TRANS-1833,247.60101078899936,2025-02-21 01:40:46.505678,Austin
TRANS-1834,362.7677152917809,2025-02-16 16:49:46.505678,Austin
TRANS-1835,52.09123234096262,2025-02-22 01:12:46.505678,Seattle
TRANS-1836,148.84993776227978,2025-01-29 09:37:46.505678,New York
TRANS-1837,27.56265887748242,2025-02-12 20:51:46.505678,New York
TRANS-1838,310.1909282173959,2025-02-17 16:47:46.505678,Chicago
TRANS-1839,496.26951407991277,2025-02-18 10:13:46.505678,Seattle
TRANS-1840,162.46367925589567,2025-02-20 15:07:46.505678,New York
TRANS-1841,224.0846227141961,2025-02-11 16:53:46.505678,Seattle
TRANS-1842,290.22013820281677,2025-02-01 12:13:46.505678,Seattle
TRANS-1843,25.463932935570764,2025-02-01 15:49:46.505678,New York
TRANS-1844,284.77010531355836,2025-02-17 06:47:46.505678,Austin
TRANS-1845,322.83033670629175,2025-02-10 11:36:46.505678,New York
TRANS-1846,324.8766560912203,2025-02-07 16:59:46.505678,San Francisco
TRANS-1847,407.61640191274654,2025-02-23 03:46:46.505678,Austin
TRANS-1848,446.5619346357922,2025-02-07 05:50:46.505678,Chicago
TRANS-1849,276.7082954902238,2025-02-12 01:31:46.505678,Seattle
TRANS-1850,54.96418737962908,2025-02-16 06:56:46.505678,San Francisco
TRANS-1851,248.95155406193422,2025-01-29 09:40:46.505678,San Francisco
TRANS-1852,357.82855714556234,2025-02-01 08:17:46.505678,Chicago
TRANS-1853,185.11914163983877,2025-01-29 20:21:46.505678,Chicago
TRANS-1854,370.0259531053414,2025-02-24 21:58:46.505678,Chicago
TRANS-1855,448.82171357873034,2025-02-13 00:32:46.505678,Austin
TRANS-1856,75.41981435565356,2025-01-29 15:44:46.505678,Chicago
TRANS-1857,438.84724431845876,2025-02-04 20:14:46.505678,Seattle
TRANS-1858,271.73313328633014,2025-01-31 13:27:46.505678,New York
TRANS-1859,254.0821239729042,2025-02-12 01:15:46.505678,New York
TRANS-1860,317.993730635445,2025-02-05 06:00:46.505678,New York
TRANS-1861,174.10120622087436,2025-02-22 11:53:46.505678,New York
TRANS-1862,424.21742592886034,2025-02-25 22:30:46.505678,San Francisco
TRANS-1863,435.4104215200795,2025-02-25 12:55:46.505678,Austin
TRANS-1864,441.91568583008757,2025-02-10 07:08:46.505678,Seattle
TRANS-1865,287.61311562070705,2025-02-15 08:10:46.505678,Austin
TRANS-1866,271.2552737356514,2025-02-05 23:01:46.505678,Chicago
TRANS-1867,295.7484487148817,2025-02-16 22:20:46.505678,Austin
TRANS-1868,447.3791908461768,2025-01-31 22:45:46.505678,Austin
TRANS-1869,282.8234026607999,2025-02-02 00:08:46.505678,San Francisco
TRANS-1870,344.2078546008373,2025-02-09 14:56:46.505678,New York
TRANS-1871,214.62538860545212,2025-02-26 05:26:46.505678,Austin
TRANS-1872,307.7595895558768,2025-02-22 03:30:46.505678,Seattle
TRANS-1873,324.44323053404315,2025-02-06 02:28:46.505678,Austin
TRANS-1874,313.9946600064014,2025-02-15 16:26:46.505678,Chicago
TRANS-1875,235.84667540308752,2025-02-11 06:45:46.505678,Seattle
TRANS-1876,455.1089556980918,2025-01-29 18:52:46.505678,Austin
TRANS-1877,331.32964989384857,2025-02-23 15:56:46.505678,Austin
TRANS-1878,204.77854112775321,2025-02-10 15:57:46.505678,Austin
TRANS-1879,173.70238304473742,2025-02-26 15:34:46.505678,Austin
TRANS-1880,268.5183221425326,2025-02-14 21:17:46.505678,Austin
TRANS-1881,469.780067232323,2025-01-31 20:04:46.505678,New York
TRANS-1882,497.78473570975933,2025-01-30 02:03:46.505678,Austin
TRANS-1883,427.21554864724953,2025-01-31 19:27:46.505678,New York
TRANS-1884,372.1240630764141,2025-02-09 14:30:46.505678,New York
TRANS-1885,437.5747014556716,2025-02-22 14:59:46.505678,New York
TRANS-1886,370.2884472016613,2025-02-04 20:18:46.505678,San Francisco
TRANS-1887,105.91702825174477,2025-02-15 17:41:46.505678,Austin
TRANS-1888,87.26829870904197,2025-02-09 03:27:46.505678,Chicago
TRANS-1889,164.24240635151534,2025-02-03 07:37:46.505678,Austin
TRANS-1890,167.66203286711152,2025-01-31 11:54:46.505678,New York
TRANS-1891,11.929117036193947,2025-01-29 23:29:46.505678,San Francisco
TRANS-1892,347.3237434122222,2025-02-22 02:55:46.505678,Chicago
TRANS-1893,201.42397020299487,2025-02-07 04:01:46.505678,New York
TRANS-1894,380.71488116927543,2025-01-28 11:14:46.505678,Austin
TRANS-1895,180.57740458867372,2025-02-14 08:45:46.505678,Austin
TRANS-1896,408.9801520704581,2025-02-16 10:03:46.505678,Seattle
TRANS-1897,415.4048289368576,2025-02-26 10:50:46.505678,Austin
TRANS-1898,183.0993930543508,2025-02-21 20:20:46.505678,San Francisco
TRANS-1899,200.64295864163896,2025-02-02 03:58:46.505678,Chicago
TRANS-1900,264.05334982031457,2025-02-26 04:36:46.505678,Seattle
TRANS-1901,24.50149948650453,2025-02-05 02:45:46.505678,Chicago
TRANS-1902,387.30314475949433,2025-02-06 03:06:46.505678,Chicago
TRANS-1903,262.7474800646859,2025-02-09 21:06:46.505678,San Francisco
TRANS-1904,78.45278142206124,2025-01-30 09:04:46.505678,Austin
TRANS-1905,114.39784833444584,2025-02-22 15:46:46.505678,Austin
TRANS-1906,313.60620367002264,2025-02-16 20:37:46.505678,San Francisco
TRANS-1907,197.45646626729956,2025-02-11 03:15:46.505678,Chicago
TRANS-1908,449.3172464813146,2025-02-10 06:48:46.505678,Seattle
TRANS-1909,405.8701927724796,2025-02-24 17:34:46.505678,Seattle
TRANS-1910,71.64880886444192,2025-02-25 11:14:46.505678,Austin
TRANS-1911,15.566062072166595,2025-02-14 16:42:46.505678,Seattle
TRANS-1912,238.7718493138198,2025-02-21 00:17:46.505678,Austin
TRANS-1913,245.74202280112564,2025-02-20 09:53:46.505678,New York
TRANS-1914,35.98711193017307,2025-02-11 18:56:46.505678,Chicago
TRANS-1915,17.949113868819015,2025-01-28 16:15:46.505678,Austin
TRANS-1916,192.77331770356412,2025-02-06 19:07:46.505678,Chicago
TRANS-1917,281.4263792114502,2025-02-10 21:07:46.505678,Chicago
TRANS-1918,276.7191237948868,2025-02-06 15:22:46.505678,Austin
TRANS-1919,328.4493230360739,2025-02-26 14:09:46.505678,New York
TRANS-1920,449.2443447166276,2025-02-03 20:02:46.505678,Seattle
TRANS-1921,107.77819024004029,2025-02-10 03:04:46.505678,Chicago
TRANS-1922,322.993410672141,2025-02-19 01:57:46.505678,San Francisco
TRANS-1923,45.71838428735938,2025-02-05 02:29:46.505678,New York
TRANS-1924,252.77711003105182,2025-01-30 16:43:46.505678,New York
TRANS-1925,290.6018769766721,2025-02-24 16:00:46.505678,New York
TRANS-1926,343.52432811854686,2025-02-06 03:19:46.505678,Seattle
TRANS-1927,221.37438124261325,2025-02-19 14:22:46.505678,San Francisco
TRANS-1928,468.6345972337357,2025-02-13 18:33:46.505678,Chicago
TRANS-1929,498.82904234657985,2025-02-17 05:58:46.505678,San Francisco
TRANS-1930,108.69699593343557,2025-02-02 12:23:46.505678,San Francisco
TRANS-1931,66.33620246743953,2025-02-26 02:01:46.505678,Chicago
TRANS-1932,461.78759182984345,2025-02-15 12:42:46.505678,New York
TRANS-1933,227.1804028620323,2025-01-28 22:15:46.505678,New York
TRANS-1934,99.00057048117421,2025-02-23 02:45:46.505678,Chicago
TRANS-1935,121.61883287180103,2025-02-21 00:45:46.505678,Austin
TRANS-1936,77.81289086405219,2025-02-13 15:52:46.505678,Austin
TRANS-1937,339.5344267274825,2025-02-23 17:02:46.505678,Chicago
TRANS-1938,284.8700732037954,2025-02-24 04:01:46.505678,New York
TRANS-1939,372.8359488436766,2025-02-03 04:25:46.505678,Chicago
TRANS-1940,109.1456506936786,2025-02-03 17:47:46.505678,Chicago
TRANS-1941,227.38800772565145,2025-02-25 17:06:46.505678,Seattle
TRANS-1942,459.2438558082015,2025-02-06 15:22:46.505678,Austin
TRANS-1943,23.636755348687807,2025-02-02 15:43:46.505678,Chicago
TRANS-1944,21.14525508536439,2025-02-22 08:20:46.505678,Austin
TRANS-1945,336.88906265161063,2025-02-03 11:18:46.505678,Seattle
TRANS-1946,394.36915008720183,2025-01-30 11:43:46.505678,Seattle
TRANS-1947,343.30190345913223,2025-02-05 20:44:46.505678,New York
TRANS-1948,211.21952011851516,2025-02-07 10:40:46.505678,Chicago
TRANS-1949,224.17480280725448,2025-02-08 06:45:46.505678,New York
TRANS-1950,90.37277442988892,2025-02-20 23:03:46.505678,Seattle
TRANS-1951,477.68070979002454,2025-02-22 12:49:46.505678,New York
TRANS-1952,292.5373201125157,2025-02-19 23:32:46.505678,Seattle
TRANS-1953,125.70867000878485,2025-02-19 12:58:46.505678,Seattle
TRANS-1954,177.53685121402083,2025-01-30 12:17:46.505678,San Francisco
TRANS-1955,93.3051575351649,2025-02-21 17:45:46.505678,Austin
TRANS-1956,43.04305360440138,2025-02-10 05:59:46.505678,Seattle
TRANS-1957,246.25720093487166,2025-02-26 23:58:46.505678,Seattle
TRANS-1958,232.17171185880477,2025-02-02 21:04:46.505678,Chicago
TRANS-1959,397.36248839643895,2025-02-11 05:22:46.505678,San Francisco
TRANS-1960,120.06918830930441,2025-02-03 13:53:46.505678,Seattle
TRANS-1961,236.08484276570326,2025-02-23 18:20:46.505678,Chicago
TRANS-1962,326.8055598814479,2025-02-20 12:04:46.505678,New York
TRANS-1963,466.2159264984011,2025-02-08 20:31:46.505678,Chicago
TRANS-1964,452.35274128935225,2025-02-01 00:44:46.505678,New York
TRANS-1965,97.845089471537,2025-02-12 20:02:46.505678,Austin
TRANS-1966,240.5246819353316,2025-02-17 14:25:46.505678,Austin
TRANS-1967,129.54257313306493,2025-02-10 04:07:46.505678,Austin
TRANS-1968,133.87654739752924,2025-02-23 08:29:46.505678,Chicago
TRANS-1969,53.21896522591375,2025-02-20 08:35:46.505678,New York
TRANS-1970,463.0266239498872,2025-02-25 21:32:46.505678,San Francisco
TRANS-1971,337.9124985242962,2025-02-16 08:14:46.505678,Seattle
TRANS-1972,392.01665021227217,2025-02-19 21:29:46.505678,Austin
TRANS-1973,84.73095836422486,2025-02-06 21:24:46.505678,Austin
TRANS-1974,84.8232713228901,2025-02-04 20:43:46.505678,Austin
TRANS-1975,30.85885638886263,2025-02-11 21:21:46.505678,San Francisco
TRANS-1976,499.8448220620173,2025-02-11 00:44:46.505678,Seattle
TRANS-1977,37.425603515692195,2025-02-12 22:56:46.505678,Austin
TRANS-1978,69.76057547719455,2025-01-30 15:27:46.505678,Austin
TRANS-1979,434.17399758752,2025-02-11 03:32:46.505678,Chicago
TRANS-1980,168.61701488035146,2025-02-16 00:48:46.505678,New York
TRANS-1981,111.77227891373269,2025-02-03 02:22:46.505678,New York
TRANS-1982,330.0147875514562,2025-02-18 07:09:46.505678,San Francisco
TRANS-1983,101.51983299620808,2025-02-20 05:15:46.505678,Austin
TRANS-1984,336.2772418525436,2025-02-20 16:39:46.505678,Seattle
TRANS-1985,277.5328430582003,2025-02-20 19:12:46.505678,San Francisco
TRANS-1986,140.13710564997157,2025-02-22 23:35:46.505678,Chicago
TRANS-1987,314.7015000313971,2025-01-29 05:35:46.505678,San Francisco
TRANS-1988,69.15209116044662,2025-02-16 19:21:46.505678,New York
TRANS-1989,202.26158578302056,2025-02-09 07:59:46.505678,Chicago
TRANS-1990,25.155242108052235,2025-02-02 19:59:46.505678,San Francisco
TRANS-1991,265.21901536866574,2025-02-20 18:18:46.505678,Austin
TRANS-1992,408.63102150524736,2025-02-24 09:43:46.505678,Chicago
TRANS-1993,213.5652870864391,2025-01-29 18:13:46.505678,New York
TRANS-1994,193.35287132954875,2025-02-11 18:42:46.505678,Austin
TRANS-1995,36.11478023844013,2025-02-04 10:55:46.505678,Seattle
TRANS-1996,142.43195354495117,2025-02-03 21:13:46.505678,New York
TRANS-1997,63.61668100690464,2025-02-10 05:44:46.505678,Austin
TRANS-1998,333.0193845418627,2025-02-05 17:54:46.505678,Chicago
TRANS-1999,387.80456151848995,2025-02-21 02:22:46.505678,Seattle
TRANS-2000,11.155904310849122,2025-01-28 14:41:46.505678,Chicago
TRANS-2001,487.42379244581844,2025-02-13 05:14:46.505678,San Francisco
TRANS-2002,14.015782451681497,2025-02-09 14:35:46.505678,New York
TRANS-2003,165.41165726882457,2025-02-05 08:38:46.505678,Austin
TRANS-2004,337.284973219883,2025-02-22 21:18:46.505678,New York
TRANS-2005,404.3433240553364,2025-02-14 20:52:46.505678,Seattle
TRANS-2006,108.15652881694749,2025-02-17 05:57:46.505678,New York
TRANS-2007,375.6082279919198,2025-02-19 16:49:46.505678,San Francisco
TRANS-2008,160.80220040548056,2025-02-01 16:54:46.505678,New York
TRANS-2009,111.05403724768206,2025-02-05 15:56:46.505678,Chicago
TRANS-2010,253.59541777781126,2025-02-15 15:07:46.505678,New York
TRANS-2011,78.10988088844911,2025-02-27 03:51:46.505678,Seattle
TRANS-2012,279.55998880090544,2025-02-07 05:45:46.505678,Seattle
TRANS-2013,498.2547682287483,2025-02-17 01:17:46.505678,Seattle
TRANS-2014,256.4035335082156,2025-02-16 19:58:46.505678,San Francisco
TRANS-2015,335.21899420837525,2025-02-02 21:45:46.505678,Seattle
TRANS-2016,276.98928972246273,2025-02-26 15:20:46.505678,Seattle
TRANS-2017,95.87056309000303,2025-02-10 07:10:46.505678,New York
TRANS-2018,246.31054840921772,2025-02-19 22:11:46.505678,Austin
TRANS-2019,313.9975006834559,2025-02-02 15:30:46.505678,Seattle
TRANS-2020,50.76550525587577,2025-02-01 08:24:46.505678,Seattle
TRANS-2021,193.12455300727459,2025-02-20 23:28:46.505678,San Francisco
TRANS-2022,379.70874945976936,2025-01-30 03:06:46.505678,New York
TRANS-2023,183.07727439046997,2025-02-07 21:45:46.505678,Seattle
TRANS-2024,71.28942590764333,2025-02-25 22:39:46.505678,Chicago
TRANS-2025,380.8428555442713,2025-02-15 12:49:46.505678,Chicago
TRANS-2026,289.81582131511783,2025-02-05 01:02:46.505678,Seattle
TRANS-2027,464.66233564991836,2025-02-22 14:39:46.505678,San Francisco
TRANS-2028,211.4262249848026,2025-02-17 19:18:46.505678,Austin
TRANS-2029,349.9638765982659,2025-02-27 01:14:46.505678,Austin
TRANS-2030,304.8296913429752,2025-02-11 00:00:46.505678,Austin
TRANS-2031,414.38330500547175,2025-02-07 21:44:46.505678,New York
TRANS-2032,369.4932691568571,2025-02-11 15:52:46.505678,San Francisco
TRANS-2033,215.49914605987544,2025-01-31 23:35:46.505678,Seattle
TRANS-2034,439.4140800326325,2025-02-10 10:22:46.505678,New York
TRANS-2035,116.85934466746272,2025-02-11 13:14:46.505678,New York
TRANS-2036,313.91392163664705,2025-01-28 14:23:46.505678,Austin
TRANS-2037,322.24087991658666,2025-02-17 22:35:46.505678,Austin
TRANS-2038,202.52004996237136,2025-02-06 03:44:46.505678,Seattle
TRANS-2039,182.95434268596372,2025-02-07 14:12:46.505678,Chicago
TRANS-2040,357.68248545042303,2025-02-04 16:23:46.505678,San Francisco
TRANS-2041,305.99361977242944,2025-01-28 12:26:46.505678,San Francisco
TRANS-2042,111.43766717888869,2025-02-02 05:16:46.505678,Austin
TRANS-2043,319.4379059338182,2025-02-15 13:34:46.505678,Austin
TRANS-2044,294.25861114465715,2025-01-28 22:06:46.505678,New York
TRANS-2045,225.55445668039016,2025-02-24 13:24:46.505678,New York
TRANS-2046,291.82800700981227,2025-02-09 14:19:46.505678,Chicago
TRANS-2047,333.629576754247,2025-02-05 04:19:46.505678,Austin
TRANS-2048,235.0403704819357,2025-02-15 21:04:46.505678,Austin
TRANS-2049,64.07121100936646,2025-01-28 05:28:46.505678,Chicago
TRANS-2050,482.54890423664034,2025-02-08 11:37:46.505678,Austin
TRANS-2051,115.39794367660828,2025-02-04 01:59:46.505678,Seattle
TRANS-2052,401.46532639158147,2025-02-18 18:28:46.505678,Austin
TRANS-2053,342.78129329238504,2025-02-11 09:35:46.505678,Seattle
TRANS-2054,185.51338153911314,2025-01-30 16:17:46.505678,Chicago
TRANS-2055,395.6316810233852,2025-01-31 14:46:46.505678,Austin
TRANS-2056,410.21882330933886,2025-02-03 16:39:46.505678,Chicago
TRANS-2057,474.38301041275776,2025-02-25 06:29:46.505678,San Francisco
TRANS-2058,185.57698552242158,2025-02-17 14:12:46.505678,San Francisco
TRANS-2059,160.32309222028334,2025-02-20 07:16:46.505678,Chicago
TRANS-2060,134.73130469357613,2025-02-05 08:43:46.505678,San Francisco
TRANS-2061,263.79231684551746,2025-02-25 00:40:46.505678,New York
TRANS-2062,83.46005042974089,2025-02-07 15:27:46.505678,Chicago
TRANS-2063,121.3118060256137,2025-01-30 02:23:46.505678,New York
TRANS-2064,211.87481692740556,2025-02-24 22:08:46.505678,New York
TRANS-2065,98.87551894507862,2025-02-07 06:00:46.505678,Chicago
TRANS-2066,140.22718577051236,2025-01-30 22:29:46.505678,San Francisco
TRANS-2067,93.17541801460727,2025-02-13 22:35:46.505678,Austin
TRANS-2068,389.0962250363083,2025-02-17 23:43:46.505678,Chicago
TRANS-2069,322.0697396737419,2025-02-04 18:14:46.505678,Chicago
TRANS-2070,147.9154739733805,2025-02-02 05:12:46.505678,Seattle
TRANS-2071,370.5662881527438,2025-01-28 14:51:46.505678,Seattle
TRANS-2072,466.2657738410993,2025-02-04 13:25:46.505678,Austin
TRANS-2073,330.978356744339,2025-02-20 22:33:46.505678,Seattle
TRANS-2074,238.19190772025388,2025-02-03 22:37:46.505678,New York
TRANS-2075,405.02910509284857,2025-02-07 09:11:46.505678,San Francisco
TRANS-2076,262.0480159907984,2025-02-11 22:16:46.505678,Austin
TRANS-2077,116.21311471441163,2025-02-01 22:51:46.505678,San Francisco
TRANS-2078,391.71564464549084,2025-01-30 03:24:46.505678,San Francisco
TRANS-2079,171.3337224247976,2025-02-20 18:13:46.505678,New York
TRANS-2080,239.22223975126917,2025-02-07 03:05:46.505678,Chicago
TRANS-2081,98.60958573427736,2025-02-16 07:28:46.505678,San Francisco
TRANS-2082,350.85161046176165,2025-02-23 20:32:46.505678,Austin
TRANS-2083,209.6949318358855,2025-02-17 01:40:46.505678,San Francisco
TRANS-2084,307.69847605910786,2025-02-24 15:32:46.505678,Austin
TRANS-2085,395.8851692118065,2025-02-23 10:41:46.505678,Seattle
TRANS-2086,465.6738795290029,2025-02-04 01:54:46.505678,Chicago
TRANS-2087,422.27129325301433,2025-02-06 15:08:46.505678,Seattle
TRANS-2088,371.64292282264955,2025-02-08 05:23:46.505678,Chicago
TRANS-2089,147.88942201605656,2025-02-04 16:41:46.505678,New York
TRANS-2090,286.07085646988384,2025-02-11 13:12:46.505678,Chicago
TRANS-2091,361.7049376877234,2025-02-03 04:54:46.505678,Austin
TRANS-2092,292.85791824989434,2025-02-18 22:50:46.505678,Austin
TRANS-2093,488.53986829209873,2025-02-10 15:28:46.505678,Seattle
TRANS-2094,473.7972896003803,2025-02-03 19:35:46.505678,Seattle
TRANS-2095,277.2791464438361,2025-02-11 01:31:46.505678,Seattle
TRANS-2096,240.97212361550876,2025-02-15 23:24:46.505678,Austin
TRANS-2097,25.570566855532874,2025-02-12 17:24:46.505678,Chicago
TRANS-2098,476.59411518794735,2025-01-29 06:41:46.505678,New York
TRANS-2099,427.2762939164441,2025-02-17 04:54:46.505678,San Francisco
TRANS-2100,46.046847020705094,2025-02-04 18:39:46.505678,New York
TRANS-2101,164.83222270826892,2025-02-02 23:23:46.505678,Seattle
TRANS-2102,110.6106190293398,2025-02-07 12:25:46.505678,Seattle
TRANS-2103,212.97116794465512,2025-01-30 21:29:46.505678,Chicago
TRANS-2104,252.8803638848183,2025-01-31 17:24:46.505678,Seattle
TRANS-2105,42.322571991204924,2025-02-21 05:54:46.505678,Austin
TRANS-2106,81.4860577742497,2025-02-24 20:17:46.505678,New York
TRANS-2107,25.338715416628222,2025-02-13 12:14:46.505678,New York
TRANS-2108,357.7803723900024,2025-02-02 05:45:46.505678,San Francisco
TRANS-2109,356.83978540696825,2025-02-19 07:27:46.505678,San Francisco
TRANS-2110,131.30388665105855,2025-02-13 19:39:46.505678,New York
TRANS-2111,17.80135220809619,2025-02-01 05:33:46.505678,San Francisco
TRANS-2112,447.46277315953665,2025-02-23 16:41:46.505678,San Francisco
TRANS-2113,385.45554401128715,2025-02-04 14:30:46.505678,San Francisco
TRANS-2114,160.9773326546085,2025-01-28 20:37:46.505678,San Francisco
TRANS-2115,423.15797259992917,2025-01-30 18:15:46.505678,San Francisco
TRANS-2116,325.7790306216229,2025-02-05 10:57:46.505678,San Francisco
TRANS-2117,287.25376015091655,2025-02-21 23:03:46.505678,San Francisco
TRANS-2118,474.4469132865575,2025-02-12 08:09:46.505678,Austin
TRANS-2119,154.74201445345085,2025-02-16 11:08:46.505678,Austin
TRANS-2120,400.1508122938625,2025-02-16 08:42:46.505678,New York
TRANS-2121,332.2997770587515,2025-02-10 03:20:46.505678,New York
TRANS-2122,124.73252099420151,2025-01-30 13:22:46.505678,Seattle
TRANS-2123,202.96127185433778,2025-02-23 16:17:46.505678,Austin
TRANS-2124,57.4897182143701,2025-02-21 21:12:46.505678,San Francisco
TRANS-2125,103.65351308921467,2025-01-28 19:54:46.505678,Chicago
TRANS-2126,305.5919425927505,2025-02-25 17:21:46.505678,New York
TRANS-2127,289.9495053901743,2025-02-08 20:35:46.505678,Austin
TRANS-2128,143.3830949117081,2025-02-09 16:29:46.505678,Chicago
TRANS-2129,262.9914778575153,2025-02-10 08:03:46.505678,San Francisco
TRANS-2130,356.7442259421962,2025-01-29 23:31:46.505678,San Francisco
TRANS-2131,95.43444104075675,2025-02-23 00:09:46.505678,New York
TRANS-2132,306.38070218977447,2025-02-15 17:34:46.505678,San Francisco
TRANS-2133,110.46809901251609,2025-02-02 07:32:46.505678,San Francisco
TRANS-2134,466.62467194541557,2025-02-13 22:27:46.505678,Chicago
TRANS-2135,209.7262075639198,2025-02-12 00:39:46.505678,Seattle
TRANS-2136,151.3977534068641,2025-01-31 12:52:46.505678,Austin
TRANS-2137,16.595878118991642,2025-02-05 04:23:46.505678,Seattle
TRANS-2138,411.3369149913716,2025-01-28 22:51:46.505678,New York
TRANS-2139,26.355719310555628,2025-02-26 05:03:46.505678,Chicago
TRANS-2140,313.42799644675404,2025-02-01 22:10:46.505678,Seattle
TRANS-2141,306.98430400716774,2025-01-28 15:07:46.505678,Seattle
TRANS-2142,310.9744424691803,2025-02-26 02:14:46.505678,New York
TRANS-2143,349.42582791288817,2025-02-26 20:57:46.505678,Chicago
TRANS-2144,173.43387851297643,2025-02-09 10:22:46.505678,Chicago
TRANS-2145,329.5130909077297,2025-01-30 10:53:46.505678,New York
TRANS-2146,209.5506072165483,2025-02-08 08:04:46.505678,Seattle
